timestamp,equity,position_value,total_equity,peak,drawdown
2025-07-10 16:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-10 20:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-11 00:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-11 04:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-11 08:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-11 12:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-11 16:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-11 20:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-12 00:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-12 04:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-12 08:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-12 12:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-12 16:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-12 20:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-13 00:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-13 04:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-13 08:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-13 12:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-13 16:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-13 20:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-14 00:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-14 04:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-14 08:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-14 12:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-14 16:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-14 20:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-15 00:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-15 04:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-15 08:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-15 12:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-15 16:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-15 20:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-16 00:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-16 04:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-16 08:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-16 12:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-16 16:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-16 20:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-17 00:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-17 04:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-17 08:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-17 12:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-17 16:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-17 20:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-18 00:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-18 04:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-18 08:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-18 12:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-18 16:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-18 20:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-19 00:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-19 04:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-19 08:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-19 12:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-19 16:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-19 20:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-20 00:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-20 04:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-20 08:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-20 12:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-20 16:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-20 20:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-21 00:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-21 04:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-21 08:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-21 12:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-21 16:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-21 20:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-22 00:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-22 04:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-22 08:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-22 12:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-22 16:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-22 20:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-23 00:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-23 04:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-23 08:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-23 12:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-23 16:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-23 20:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-24 00:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-24 04:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-24 08:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-24 12:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-24 16:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-24 20:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-25 00:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-25 04:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-25 08:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-25 12:00:00,10000000.0,0.0,10000000.0,10000000.0,0.0
2025-07-25 16:00:00,5002500.0,4997500.0,10000000.0,10000000.0,0.0
2025-07-25 20:00:00,5002500.0,4969898.187056514,9972398.187056515,10000000.0,-0.2760181294348464
2025-07-26 00:00:00,5002500.0,5017808.395400332,10020308.395400332,10020308.395400332,0.0
2025-07-26 04:00:00,5002500.0,5030854.810402093,10033354.810402093,10033354.810402093,0.0
2025-07-26 08:00:00,5002500.0,5036261.999270293,10038761.999270294,10038761.999270294,0.0
2025-07-26 12:00:00,5002500.0,5031514.990438327,10034014.990438327,10038761.999270294,-0.04728679524737934
2025-07-26 16:00:00,7522851.857065966,2530061.3960042275,10052913.253070194,10052913.253070194,0.0
2025-07-26 20:00:00,7522851.857065966,2529919.928853606,10052771.785919573,10052913.253070194,-0.0014072254187403
2025-07-27 00:00:00,7522851.857065966,2529809.898847567,10052661.755913533,10052913.253070194,-0.002501734077772886
2025-07-27 04:00:00,7522851.857065966,2530532.9531729654,10053384.810238931,10053384.810238931,0.0
2025-07-27 08:00:00,7522851.857065966,2535798.674890544,10058650.53195651,10058650.53195651,0.0
2025-07-27 12:00:00,7522851.857065966,2538313.6464571487,10061165.503523115,10061165.503523115,0.0
2025-07-27 16:00:00,7522851.857065966,2536348.8249207386,10059200.681986704,10061165.503523115,-0.01952876667939295
2025-07-27 20:00:00,7522851.857065966,2540954.366602083,10063806.22366805,10063806.22366805,0.0
2025-07-28 00:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-07-28 04:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-07-28 08:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-07-28 12:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-07-28 16:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-07-28 20:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-07-29 00:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-07-29 04:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-07-29 08:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-07-29 12:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-07-29 16:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-07-29 20:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-07-30 00:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-07-30 04:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-07-30 08:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-07-30 12:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-07-30 16:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-07-30 20:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-07-31 00:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-07-31 04:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-07-31 08:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-07-31 12:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-07-31 16:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-07-31 20:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-08-01 00:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-08-01 04:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-08-01 08:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-08-01 12:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-08-01 16:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-08-01 20:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-08-02 00:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-08-02 04:00:00,10080537.573424138,0.0,10080537.573424138,10080537.573424138,0.0
2025-08-02 08:00:00,5042788.921105424,5037748.652318714,10080537.573424138,10080537.573424138,0.0
2025-08-02 12:00:00,10078747.262702562,0.0,10078747.262702562,10080537.573424138,-0.017760071906245418
2025-08-02 16:00:00,10078747.262702562,0.0,10078747.262702562,10080537.573424138,-0.017760071906245418
2025-08-02 20:00:00,10078747.262702562,0.0,10078747.262702562,10080537.573424138,-0.017760071906245418
2025-08-03 00:00:00,10078747.262702562,0.0,10078747.262702562,10080537.573424138,-0.017760071906245418
2025-08-03 04:00:00,10078747.262702562,0.0,10078747.262702562,10080537.573424138,-0.017760071906245418
2025-08-03 08:00:00,5041893.318166955,5036853.944535607,10078747.262702562,10080537.573424138,-0.017760071906245418
2025-08-03 12:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-03 16:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-03 20:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-04 00:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-04 04:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-04 08:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-04 12:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-04 16:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-04 20:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-05 00:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-05 04:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-05 08:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-05 12:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-05 16:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-05 20:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-06 00:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-06 04:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-06 08:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-06 12:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-06 16:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-06 20:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-07 00:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-07 04:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-07 08:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-07 12:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-07 16:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-07 20:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-08 00:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-08 04:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-08 08:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-08 12:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-08 16:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-08 20:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-09 00:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-09 04:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-09 08:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-09 12:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-09 16:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-09 20:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-10 00:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-10 04:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-10 08:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-10 12:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-10 16:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-10 20:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-11 00:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-11 04:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-11 08:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-11 12:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-11 16:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-11 20:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-12 00:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-12 04:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-12 08:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-12 12:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-12 16:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-12 20:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-13 00:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-13 04:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-13 08:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-13 12:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-13 16:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-13 20:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-14 00:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-14 04:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-14 08:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-14 12:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-14 16:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-14 20:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-15 00:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-15 04:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-15 08:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-15 12:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-15 16:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-15 20:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-16 00:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-16 04:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-16 08:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-16 12:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-16 16:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-16 20:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-17 00:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-17 04:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-17 08:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-17 12:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-17 16:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-17 20:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-18 00:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-18 04:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-18 08:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-18 12:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-18 16:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-18 20:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-19 00:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-19 04:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-19 08:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-19 12:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-19 16:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-19 20:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-20 00:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-20 04:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-20 08:00:00,10076228.835730296,0.0,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-20 12:00:00,5040633.47507408,5035595.360656216,10076228.835730296,10080537.573424138,-0.042743134108262804
2025-08-20 16:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-20 20:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-21 00:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-21 04:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-21 08:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-21 12:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-21 16:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-21 20:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-22 00:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-22 04:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-22 08:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-22 12:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-22 16:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-22 20:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-23 00:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-23 04:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-23 08:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-23 12:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-23 16:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-23 20:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-24 00:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-24 04:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-24 08:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-24 12:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-24 16:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-24 20:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-25 00:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-25 04:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-25 08:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-25 12:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-25 16:00:00,10073395.048750434,0.0,10073395.048750434,10080537.573424138,-0.07085460097420081
2025-08-25 20:00:00,5039215.873137404,5034179.17561303,10073395.048750434,10080537.573424138,-0.07085460097420081
